Invoice_Id,Branch,City,Category,Unit_Price,Quantity,Date,Time,Payment_Method,Rating,Profit_Margin
1158,XF039,Longview,Fashion accessories,$27,3,27-10-2022,19:48:00,Ewallet,5,0.48
1159,XF026,Denton,Home and lifestyle,$40,2,10-05-2020,15:58:00,Ewallet,8,0.48
1160,XF074,Weslaco,Fashion accessories,$19,1,20-07-2021,15:58:00,Cash,5,0.33
1161,XF100,Canyon,Home and lifestyle,$85,2,07-02-2022,07:57:00,Ewallet,7,0.18
1162,XF033,Pearland,Fashion accessories,$34,1,28-06-2022,11:22:00,Ewallet,5,0.48
1163,XF019,Pasadena,Home and lifestyle,$59,3,27-08-2022,13:17:00,Ewallet,7,0.48
1164,XF084,Schertz,Fashion accessories,$21,1,28-03-2023,08:45:00,Ewallet,8,0.33
1165,XF035,San Angelo,Home and lifestyle,$49,2,25-12-2021,12:09:00,Ewallet,5,0.48
1166,XF004,Austin,Fashion accessories,$50,1,15-11-2021,20:28:00,Ewallet,9,0.48
1167,XF044,Pharr,Home and lifestyle,$42,3,05-09-2021,18:37:00,Ewallet,6,0.48
1168,XF035,San Angelo,Fashion accessories,$36,2,26-04-2022,06:56:00,Ewallet,9,0.48
1169,XF003,San Antonio,Home and lifestyle,$22,3,19-06-2022,08:38:00,Ewallet,7,0.36
1170,XF062,Galveston,Fashion accessories,$22,1,10-10-2020,13:07:00,Ewallet,8,0.33
1171,XF063,Georgetown,Home and lifestyle,$53,1,12-08-2023,16:50:00,Ewallet,4,0.33
1172,XF052,Mansfield,Fashion accessories,$49,3,25-09-2023,17:44:00,Ewallet,9,0.57
1173,XF087,Waxahachie,Home and lifestyle,$83,2,19-06-2020,22:02:00,Ewallet,5,0.33
1174,XF080,Nacogdoches,Fashion accessories,$19,2,01-06-2023,19:26:00,Ewallet,5,0.33
1175,XF092,Lake Jackson,Home and lifestyle,$72,2,15-02-2021,21:51:00,Ewallet,7,0.33
1176,XF065,Texas City,Fashion accessories,$56,1,29-09-2022,15:01:00,Ewallet,7,0.33
1177,XF085,Kerrville,Home and lifestyle,$37,1,24-07-2022,14:58:00,Ewallet,4,0.33
1178,XF087,Waxahachie,Fashion accessories,$44,3,02-11-2022,07:13:00,Ewallet,5,0.33
1179,XF003,San Antonio,Home and lifestyle,$47,3,04-05-2021,15:37:00,Ewallet,9,0.36
1180,XF041,Mission,Fashion accessories,$81,2,09-06-2023,11:53:00,Ewallet,5,0.48
1181,XF028,Odessa,Home and lifestyle,$38,1,27-06-2022,20:53:00,Ewallet,8,0.48
1182,XF011,Lubbock,Fashion accessories,$61,3,02-11-2021,08:10:00,Ewallet,5,0.48
1183,XF098,Mineral Wells,Home and lifestyle,$76,2,19-10-2022,07:32:00,Ewallet,4,0.18
1184,XF062,Galveston,Fashion accessories,$50,2,20-08-2021,12:38:00,Ewallet,6,0.33
1185,XF077,Coppell,Home and lifestyle,$19,2,02-03-2020,18:11:00,Ewallet,6,0.33
1186,XF060,DeSoto,Fashion accessories,$48,1,11-11-2021,15:03:00,Ewallet,6,0.33
1187,XF100,Canyon,Home and lifestyle,$56,2,01-12-2023,19:07:00,Ewallet,8,0.18
1188,XF077,Coppell,Fashion accessories,$35,2,06-08-2020,10:25:00,Ewallet,7,0.33
1189,XF015,Grand Prairie,Home and lifestyle,$69,2,11-07-2022,09:07:00,Ewallet,6,0.48
1190,XF083,Farmers Branch,Fashion accessories,$56,3,24-02-2020,18:24:00,Ewallet,5,0.33
1191,XF034,College Station,Home and lifestyle,$78,1,18-03-2020,21:16:00,Ewallet,9,0.48
1192,XF001,Houston,Fashion accessories,$36,2,19-05-2021,22:18:00,Ewallet,9,0.36
1193,XF059,Pflugerville,Home and lifestyle,$44,3,12-05-2020,18:46:00,Ewallet,8,0.33
1194,XF069,Rockwall,Fashion accessories,$49,3,09-10-2021,16:21:00,Ewallet,4,0.33
1195,XF038,Sugar Land,Home and lifestyle,$24,1,17-05-2020,12:48:00,Ewallet,9,0.48
1196,XF054,Sherman,Fashion accessories,$51,3,08-08-2020,22:01:00,Ewallet,6,0.21
1197,XF017,McKinney,Home and lifestyle,$15,3,22-05-2020,07:52:00,Ewallet,7,0.48
1198,XF028,Odessa,Fashion accessories,$16,1,27-11-2021,06:18:00,Ewallet,9,0.48
1199,XF019,Pasadena,Home and lifestyle,$55,3,16-08-2022,12:20:00,Ewallet,8,0.48
1200,XF003,San Antonio,Fashion accessories,$41,3,07-04-2021,20:41:00,Ewallet,8,0.48
1201,XF049,North Richland Hills,Home and lifestyle,$44,1,29-12-2023,14:54:00,Ewallet,7,0.48
1202,XF029,Round Rock,Fashion accessories,$41,3,20-11-2021,13:09:00,Ewallet,8,0.48
1203,XF091,Little Elm,Home and lifestyle,$16,3,03-08-2020,15:20:00,Ewallet,7,0.33
1204,XF032,Tyler,Fashion accessories,$35,2,20-07-2023,14:54:00,Ewallet,9,0.48
1205,XF031,Lewisville,Home and lifestyle,$75,1,27-08-2021,09:43:00,Ewallet,8,0.48
1206,XF053,Conroe,Fashion accessories,$30,3,26-04-2022,07:22:00,Ewallet,4,0.57
1207,XF045,Missouri City,Home and lifestyle,$15,3,20-02-2022,07:00:00,Credit card,6,0.48
1208,XF020,Killeen,Fashion accessories,$66,2,01-07-2022,18:06:00,Ewallet,7,0.48
1209,XF072,Lancaster,Home and lifestyle,$21,3,28-07-2020,20:08:00,Ewallet,7,0.33
1210,XF086,Rosenberg,Fashion accessories,$59,3,25-12-2020,07:43:00,Ewallet,5,0.33
1211,XF015,Grand Prairie,Home and lifestyle,$67,2,13-11-2023,10:32:00,Ewallet,4,0.48
1212,XF006,El Paso,Fashion accessories,$32,3,25-02-2021,19:58:00,Ewallet,6,0.48
1213,XF003,San Antonio,Home and lifestyle,$28,3,25-09-2022,18:37:00,Ewallet,5,0.36
1214,XF031,Lewisville,Fashion accessories,$72,2,03-09-2020,17:04:00,Ewallet,5,0.48
1215,XF001,Houston,Home and lifestyle,$58,1,25-07-2022,20:22:00,Ewallet,4,0.36
1216,XF063,Georgetown,Fashion accessories,$59,1,04-10-2020,16:55:00,Ewallet,5,0.33
1217,XF037,League City,Home and lifestyle,$45,1,04-06-2020,10:50:00,Ewallet,7,0.48
1218,XF088,Cleburne,Fashion accessories,$34,3,21-01-2021,17:45:00,Ewallet,4,0.33
1219,XF049,North Richland Hills,Home and lifestyle,$30,1,27-12-2021,20:36:00,Ewallet,4,0.48
1220,XF036,Allen,Fashion accessories,$18,2,09-03-2022,15:35:00,Ewallet,9,0.48
1221,XF066,Grapevine,Home and lifestyle,$65,1,28-10-2023,09:33:00,Ewallet,4,0.33
1222,XF070,Hurst,Fashion accessories,$30,2,06-07-2023,14:00:00,Ewallet,9,0.33
1223,XF088,Cleburne,Home and lifestyle,$28,1,29-09-2021,09:25:00,Ewallet,9,0.33
1224,XF038,Sugar Land,Fashion accessories,$53,2,27-01-2022,14:28:00,Ewallet,7,0.48
1225,XF003,San Antonio,Home and lifestyle,$66,1,11-03-2020,10:01:00,Ewallet,8,0.36
1226,XF094,Alamo,Fashion accessories,$77,3,04-02-2020,15:28:00,Ewallet,7,0.33
1227,XF091,Little Elm,Home and lifestyle,$50,1,24-04-2021,14:58:00,Ewallet,4,0.33
1228,XF002,Dallas,Fashion accessories,$41,1,27-12-2020,09:58:00,Ewallet,5,0.36
1229,XF087,Waxahachie,Home and lifestyle,$80,1,04-12-2022,17:43:00,Ewallet,7,0.33
1230,XF005,Fort Worth,Fashion accessories,$46,3,21-10-2022,22:28:00,Ewallet,4,0.48
1231,XF043,Baytown,Home and lifestyle,$66,3,01-05-2023,16:48:00,Ewallet,6,0.48
1232,XF087,Waxahachie,Fashion accessories,$46,2,16-01-2023,16:26:00,Ewallet,5,0.33
1233,XF032,Tyler,Home and lifestyle,$28,3,03-02-2021,22:27:00,Ewallet,7,0.48
1234,XF029,Round Rock,Fashion accessories,$74,2,26-09-2020,09:14:00,Ewallet,4,0.48
1235,XF070,Hurst,Home and lifestyle,$47,3,17-09-2022,07:20:00,Ewallet,7,0.33
1236,XF023,Midland,Fashion accessories,$19,1,18-02-2020,09:18:00,Ewallet,5,0.48
1237,XF078,Del Rio,Home and lifestyle,$62,3,08-12-2022,07:16:00,Ewallet,4,0.33
1238,XF035,San Angelo,Fashion accessories,$39,1,15-07-2022,18:55:00,Ewallet,6,0.48
1239,XF089,Southlake,Home and lifestyle,$36,2,30-01-2022,16:31:00,Ewallet,4,0.33
1240,XF023,Midland,Fashion accessories,$75,3,02-01-2021,07:17:00,Ewallet,6,0.48
1241,XF056,Rowlett,Home and lifestyle,$63,1,01-04-2020,07:00:00,Ewallet,4,0.33
1242,XF004,Austin,Fashion accessories,$26,1,09-11-2021,14:36:00,Ewallet,9,0.48
1243,XF100,Canyon,Home and lifestyle,$80,2,03-01-2022,15:11:00,Ewallet,8,0.18
1244,XF080,Nacogdoches,Fashion accessories,$63,3,29-08-2021,14:37:00,Ewallet,5,0.33
1245,XF053,Conroe,Home and lifestyle,$83,2,17-01-2020,11:44:00,Ewallet,8,0.57
1246,XF016,Brownsville,Fashion accessories,$25,2,02-10-2020,17:47:00,Ewallet,5,0.48
1247,XF029,Round Rock,Home and lifestyle,$48,2,12-01-2022,15:54:00,Ewallet,8,0.48
1248,XF003,San Antonio,Fashion accessories,$63,2,30-10-2020,09:31:00,Ewallet,9,0.48
1249,XF074,Weslaco,Home and lifestyle,$48,3,18-09-2021,09:56:00,Cash,6,0.33
1250,XF051,New Braunfels,Fashion accessories,$34,3,20-11-2021,08:04:00,Ewallet,6,0.48
1251,XF077,Coppell,Home and lifestyle,$78,3,19-01-2023,22:37:00,Ewallet,5,0.33
1252,XF008,Corpus Christi,Fashion accessories,$30,1,29-06-2021,14:19:00,Ewallet,7,0.48
1253,XF069,Rockwall,Home and lifestyle,$15,3,23-01-2020,09:59:00,Ewallet,9,0.33
1254,XF069,Rockwall,Fashion accessories,$70,1,02-04-2021,10:57:00,Ewallet,9,0.33
1255,XF091,Little Elm,Home and lifestyle,$36,3,25-12-2021,21:55:00,Ewallet,8,0.33
1256,XF023,Midland,Fashion accessories,$24,1,05-01-2020,19:32:00,Ewallet,4,0.48
1257,XF056,Rowlett,Home and lifestyle,$78,3,08-01-2023,10:52:00,Ewallet,7,0.33
1258,XF063,Georgetown,Fashion accessories,$72,3,19-07-2021,07:04:00,Ewallet,9,0.33
1259,XF098,Mineral Wells,Home and lifestyle,$48,2,25-02-2020,12:15:00,Ewallet,8,0.18
1260,XF094,Alamo,Fashion accessories,$31,1,16-04-2021,19:42:00,Ewallet,7,0.33
1261,XF075,San Marcos,Home and lifestyle,$22,3,08-05-2020,08:58:00,Ewallet,5,0.33
1262,XF096,Eagle Pass,Fashion accessories,$73,2,23-11-2021,07:34:00,Ewallet,5,0.18
1263,XF018,Frisco,Home and lifestyle,$22,2,07-12-2020,17:46:00,Ewallet,9,0.48
1264,XF071,Lufkin,Fashion accessories,$18,2,13-02-2023,07:56:00,Ewallet,6,0.33
1265,XF023,Midland,Home and lifestyle,$21,2,16-10-2023,19:07:00,Ewallet,5,0.48
1266,XF037,League City,Fashion accessories,$36,1,25-10-2021,17:21:00,Ewallet,7,0.48
1267,XF056,Rowlett,Home and lifestyle,$71,3,03-08-2021,06:20:00,Ewallet,9,0.33
1268,XF084,Schertz,Fashion accessories,$39,1,09-03-2022,06:35:00,Ewallet,9,0.33
1269,XF095,Big Spring,Home and lifestyle,$76,3,28-06-2021,11:57:00,Ewallet,7,0.33
1270,XF093,Angleton,Fashion accessories,$15,3,27-10-2021,16:07:00,Ewallet,4,0.33
1271,XF029,Round Rock,Home and lifestyle,$16,1,21-01-2022,19:54:00,Ewallet,4,0.48
1272,XF048,Harlingen,Fashion accessories,$49,2,02-12-2021,21:49:00,Ewallet,6,0.48
1273,XF038,Sugar Land,Home and lifestyle,$45,2,19-06-2023,17:54:00,Ewallet,9,0.48
1274,XF049,North Richland Hills,Fashion accessories,$17,1,03-01-2021,16:09:00,Ewallet,6,0.48
1275,XF066,Grapevine,Home and lifestyle,$37,1,24-10-2021,16:51:00,Ewallet,6,0.33
1276,XF006,El Paso,Fashion accessories,$28,3,07-12-2020,18:20:00,Ewallet,5,0.48
1277,XF002,Dallas,Home and lifestyle,$42,2,11-11-2021,09:58:00,Ewallet,5,0.36
1278,XF096,Eagle Pass,Fashion accessories,$55,1,19-01-2021,19:05:00,Ewallet,5,0.18
1279,XF057,Euless,Home and lifestyle,$47,1,10-05-2021,06:17:00,Ewallet,5,0.33
1280,XF023,Midland,Fashion accessories,$51,3,24-03-2020,21:37:00,Ewallet,4,0.48
1281,XF033,Pearland,Home and lifestyle,$72,3,23-03-2022,20:23:00,Ewallet,8,0.48
1282,XF097,Alice,Fashion accessories,$67,3,12-10-2022,22:20:00,Ewallet,7,0.18
1283,XF058,Port Arthur,Home and lifestyle,$74,2,02-09-2020,06:03:00,Ewallet,4,0.33
1284,XF002,Dallas,Fashion accessories,$78,1,06-05-2023,16:09:00,Ewallet,7,0.36
1285,XF085,Kerrville,Home and lifestyle,$25,3,11-05-2021,11:23:00,Ewallet,5,0.33
1286,XF033,Pearland,Fashion accessories,$63,2,02-07-2023,13:27:00,Ewallet,7,0.48
1287,XF043,Baytown,Home and lifestyle,$21,2,01-04-2022,22:05:00,Ewallet,7,0.48
1288,XF043,Baytown,Fashion accessories,$72,3,01-10-2022,07:54:00,Ewallet,7,0.48
1289,XF033,Pearland,Home and lifestyle,$20,2,08-11-2021,07:32:00,Ewallet,9,0.48
1290,XF081,Friendswood,Fashion accessories,$41,3,04-06-2021,06:29:00,Ewallet,5,0.33
1291,XF032,Tyler,Home and lifestyle,$79,1,27-08-2022,19:44:00,Ewallet,8,0.48
1292,XF066,Grapevine,Fashion accessories,$50,3,15-11-2022,21:22:00,Ewallet,7,0.33
1293,XF038,Sugar Land,Home and lifestyle,$65,3,06-12-2023,19:31:00,Ewallet,9,0.48
1294,XF046,Temple,Fashion accessories,$53,1,13-11-2021,20:54:00,Ewallet,8,0.48
1295,XF015,Grand Prairie,Home and lifestyle,$83,2,17-01-2020,21:34:00,Ewallet,6,0.48
1296,XF055,Waxahachie,Fashion accessories,$35,1,24-08-2022,18:24:00,Ewallet,7,0.33
1297,XF024,Carrollton,Home and lifestyle,$85,2,13-07-2020,10:35:00,Ewallet,6,0.48
1298,XF007,Arlington,Fashion accessories,$48,1,29-08-2022,22:22:00,Ewallet,5,0.48
1299,XF083,Farmers Branch,Home and lifestyle,$30,1,27-11-2021,07:21:00,Ewallet,6,0.33
1300,XF088,Cleburne,Fashion accessories,$44,1,20-01-2020,09:51:00,Ewallet,6,0.33
1301,XF070,Hurst,Home and lifestyle,$21,3,30-08-2020,09:29:00,Ewallet,6,0.33
1302,XF006,El Paso,Fashion accessories,$66,3,31-03-2020,13:35:00,Ewallet,4,0.48
1303,XF039,Longview,Home and lifestyle,$39,1,23-01-2023,15:15:00,Ewallet,4,0.48
1304,XF077,Coppell,Fashion accessories,$81,1,09-08-2020,12:49:00,Ewallet,9,0.33
1305,XF078,Del Rio,Home and lifestyle,$51,3,15-08-2020,20:38:00,Ewallet,7,0.33
1306,XF024,Carrollton,Fashion accessories,$28,3,05-02-2023,12:30:00,Ewallet,5,0.48
1307,XF029,Round Rock,Home and lifestyle,$35,1,24-02-2022,06:30:00,Ewallet,9,0.48
1308,XF082,Weslaco,Fashion accessories,$32,1,23-07-2020,19:22:00,Cash,6,0.33
1309,XF082,Weslaco,Home and lifestyle,$36,2,12-09-2022,09:47:00,Cash,6,0.33
1310,XF065,Texas City,Fashion accessories,$40,1,16-03-2021,06:43:00,Ewallet,4,0.33
1311,XF068,Burleson,Home and lifestyle,$83,1,05-01-2020,13:17:00,Ewallet,9,0.33
1312,XF010,Laredo,Fashion accessories,$48,3,01-11-2023,18:31:00,Ewallet,7,0.48
1313,XF082,Weslaco,Home and lifestyle,$68,3,30-08-2020,07:23:00,Cash,4,0.33
1314,XF089,Southlake,Fashion accessories,$56,2,06-10-2023,06:24:00,Ewallet,4,0.33
1315,XF009,Plano,Home and lifestyle,$63,2,31-05-2021,18:00:00,Ewallet,4,0.48
1316,XF068,Burleson,Fashion accessories,$48,2,08-01-2020,14:18:00,Ewallet,7,0.33
1317,XF052,Mansfield,Home and lifestyle,$85,2,04-04-2021,14:25:00,Ewallet,6,0.57
1318,XF084,Schertz,Fashion accessories,$36,2,30-05-2022,19:41:00,Ewallet,4,0.33
1319,XF030,Richardson,Home and lifestyle,$32,3,01-03-2022,22:03:00,Ewallet,8,0.48
1320,XF041,Mission,Fashion accessories,$49,1,20-02-2021,13:42:00,Ewallet,4,0.48
1321,XF064,Bedford,Home and lifestyle,$51,2,10-07-2022,09:51:00,Ewallet,9,0.33
1322,XF033,Pearland,Fashion accessories,$51,2,23-03-2023,07:13:00,Ewallet,5,0.48
1323,XF090,Brownwood,Home and lifestyle,$81,3,17-03-2023,06:10:00,Ewallet,9,0.33
1324,XF046,Temple,Fashion accessories,$85,3,13-09-2022,14:29:00,Ewallet,4,0.48
1325,XF095,Big Spring,Home and lifestyle,$67,1,08-09-2023,10:50:00,Ewallet,4,0.33
1326,XF078,Del Rio,Fashion accessories,$34,2,15-05-2023,11:21:00,Ewallet,9,0.33
1327,XF058,Port Arthur,Home and lifestyle,$15,2,02-10-2022,09:06:00,Ewallet,9,0.33
1328,XF053,Conroe,Fashion accessories,$33,1,30-06-2022,15:34:00,Ewallet,5,0.57
1329,XF032,Tyler,Home and lifestyle,$30,1,24-12-2021,20:24:00,Ewallet,7,0.48
1330,XF007,Arlington,Fashion accessories,$31,3,26-03-2021,21:31:00,Ewallet,8,0.48
1331,XF035,San Angelo,Home and lifestyle,$38,1,08-12-2020,06:27:00,Ewallet,4,0.48
1332,XF047,Flower Mound,Fashion accessories,$66,2,02-11-2022,10:15:00,Ewallet,8,0.48
1333,XF059,Pflugerville,Home and lifestyle,$70,1,05-02-2023,11:08:00,Ewallet,5,0.33
1334,XF024,Carrollton,Fashion accessories,$57,3,15-03-2021,19:28:00,Ewallet,6,0.48
1335,XF015,Grand Prairie,Home and lifestyle,$16,3,06-08-2023,12:29:00,Ewallet,4,0.48
1336,XF068,Burleson,Fashion accessories,$18,1,02-06-2022,17:06:00,Ewallet,5,0.33
1337,XF025,Waco,Home and lifestyle,$29,3,18-07-2022,09:48:00,Ewallet,8,0.48
1338,XF040,Edinburg,Fashion accessories,$51,2,22-06-2020,18:51:00,Ewallet,9,0.48
1339,XF036,Allen,Home and lifestyle,$23,3,08-02-2020,06:21:00,Ewallet,4,0.48
1340,XF012,Garland,Fashion accessories,$76,3,20-10-2021,16:13:00,Ewallet,7,0.48
1341,XF069,Rockwall,Home and lifestyle,$29,1,29-10-2023,20:15:00,Ewallet,9,0.33
1342,XF059,Pflugerville,Fashion accessories,$74,3,25-01-2020,21:38:00,Ewallet,6,0.33
1343,XF038,Sugar Land,Home and lifestyle,$65,2,31-05-2022,09:22:00,Ewallet,7,0.48
1344,XF032,Tyler,Fashion accessories,$42,2,10-08-2021,08:34:00,Ewallet,6,0.48
1345,XF090,Brownwood,Home and lifestyle,$52,1,19-11-2023,18:16:00,Ewallet,9,0.33
1346,XF003,San Antonio,Fashion accessories,$73,1,18-06-2020,12:10:00,Ewallet,4,0.48
1347,XF046,Temple,Home and lifestyle,$17,2,11-04-2020,22:17:00,Ewallet,7,0.48
1348,XF030,Richardson,Fashion accessories,$40,3,10-08-2020,09:14:00,Ewallet,4,0.48
1349,XF083,Farmers Branch,Home and lifestyle,$81,3,01-02-2023,21:49:00,Ewallet,6,0.33
1350,XF003,San Antonio,Fashion accessories,$62,3,30-09-2020,07:41:00,Ewallet,7,0.48
1351,XF095,Big Spring,Home and lifestyle,$48,1,30-05-2022,18:06:00,Ewallet,6,0.33
1352,XF091,Little Elm,Fashion accessories,$20,2,02-07-2023,08:34:00,Ewallet,5,0.33
1353,XF073,Seguin,Home and lifestyle,$20,1,12-10-2022,09:17:00,Ewallet,9,0.33
1354,XF057,Euless,Fashion accessories,$54,1,17-11-2020,13:38:00,Ewallet,9,0.33
1355,XF013,Irving,Home and lifestyle,$76,3,10-05-2023,16:31:00,Ewallet,5,0.48
1356,XF055,Waxahachie,Fashion accessories,$81,1,27-03-2021,12:22:00,Ewallet,8,0.33
1357,XF020,Killeen,Home and lifestyle,$33,1,12-09-2022,16:07:00,Ewallet,4,0.48
1358,XF094,Alamo,Fashion accessories,$72,2,09-12-2020,17:04:00,Ewallet,4,0.33
1359,XF044,Pharr,Home and lifestyle,$20,3,25-04-2020,19:14:00,Ewallet,9,0.48
1360,XF048,Harlingen,Fashion accessories,$44,1,03-04-2023,19:33:00,Ewallet,4,0.48
1361,XF025,Waco,Home and lifestyle,$81,1,06-11-2022,06:24:00,Ewallet,7,0.48
1362,XF090,Brownwood,Fashion accessories,$77,2,08-01-2020,08:12:00,Ewallet,4,0.33
1363,XF014,Amarillo,Home and lifestyle,$83,1,02-02-2021,07:47:00,Ewallet,5,0.48
1364,XF063,Georgetown,Fashion accessories,$50,3,27-10-2021,09:59:00,Ewallet,9,0.33
1365,XF034,College Station,Home and lifestyle,$52,3,13-01-2021,16:37:00,Ewallet,6,0.48
1366,XF032,Tyler,Fashion accessories,$73,2,04-01-2022,12:51:00,Ewallet,8,0.48
1367,XF003,San Antonio,Home and lifestyle,$26,1,12-08-2023,14:57:00,Ewallet,7,0.36
1368,XF073,Seguin,Fashion accessories,$43,1,22-04-2021,18:15:00,Ewallet,8,0.33
1369,XF047,Flower Mound,Home and lifestyle,$71,3,11-11-2022,07:50:00,Ewallet,5,0.48
1370,XF089,Southlake,Fashion accessories,$26,1,18-04-2023,11:56:00,Ewallet,9,0.33
1371,XF078,Del Rio,Home and lifestyle,$37,2,26-10-2022,08:10:00,Ewallet,5,0.33
1372,XF043,Baytown,Fashion accessories,$54,3,21-04-2023,22:00:00,Ewallet,5,0.48
1373,XF056,Rowlett,Home and lifestyle,$85,1,02-02-2022,16:56:00,Ewallet,4,0.33
1374,XF030,Richardson,Fashion accessories,$83,1,09-05-2022,06:02:00,Ewallet,7,0.48
1375,XF090,Brownwood,Home and lifestyle,$23,1,22-07-2020,13:05:00,Ewallet,6,0.33
1376,XF058,Port Arthur,Fashion accessories,$27,3,11-02-2020,06:31:00,Ewallet,8,0.33
1377,XF059,Pflugerville,Home and lifestyle,$32,1,10-05-2020,07:02:00,Ewallet,6,0.33
1378,XF010,Laredo,Fashion accessories,$19,2,14-08-2021,11:21:00,Ewallet,8,0.48
1379,XF079,La Porte,Home and lifestyle,$22,2,31-01-2023,19:32:00,Ewallet,4,0.33
1380,XF016,Brownsville,Fashion accessories,$56,1,27-03-2023,16:51:00,Ewallet,5,0.48
1381,XF081,Friendswood,Home and lifestyle,$26,3,05-07-2020,09:54:00,Ewallet,5,0.33
1382,XF006,El Paso,Fashion accessories,$23,1,10-02-2020,12:38:00,Ewallet,6,0.48
1383,XF012,Garland,Home and lifestyle,$85,3,04-02-2023,14:11:00,Ewallet,6,0.48
1384,XF009,Plano,Fashion accessories,$52,3,23-05-2023,17:55:00,Ewallet,9,0.48
1385,XF085,Kerrville,Home and lifestyle,$55,3,04-10-2021,11:51:00,Ewallet,7,0.33
1386,XF047,Flower Mound,Fashion accessories,$29,1,03-05-2022,22:41:00,Ewallet,9,0.48
1387,XF095,Big Spring,Home and lifestyle,$26,3,10-06-2021,11:10:00,Ewallet,7,0.33
1388,XF084,Schertz,Fashion accessories,$44,1,22-01-2021,13:28:00,Ewallet,6,0.33
1389,XF083,Farmers Branch,Home and lifestyle,$25,3,03-06-2022,12:24:00,Ewallet,4,0.33
1390,XF007,Arlington,Fashion accessories,$76,2,11-02-2022,15:43:00,Ewallet,8,0.48
1391,XF034,College Station,Home and lifestyle,$35,3,14-02-2022,07:07:00,Ewallet,6,0.48
1392,XF023,Midland,Fashion accessories,$16,3,06-05-2020,16:05:00,Ewallet,8,0.48
1393,XF008,Corpus Christi,Home and lifestyle,$71,1,12-02-2022,06:19:00,Ewallet,6,0.48
1394,XF098,Mineral Wells,Fashion accessories,$80,3,04-11-2023,17:34:00,Ewallet,6,0.18
1395,XF009,Plano,Home and lifestyle,$71,3,01-08-2020,14:54:00,Ewallet,9,0.48
1396,XF072,Lancaster,Fashion accessories,$50,3,15-11-2020,14:47:00,Ewallet,4,0.33
1397,XF059,Pflugerville,Home and lifestyle,$40,3,18-05-2022,14:41:00,Ewallet,7,0.33
1398,XF073,Seguin,Fashion accessories,$36,3,30-03-2023,18:10:00,Ewallet,6,0.33
1399,XF043,Baytown,Home and lifestyle,$23,1,10-01-2023,08:37:00,Ewallet,7,0.48
1400,XF092,Lake Jackson,Fashion accessories,$30,2,08-03-2022,10:10:00,Ewallet,9,0.33
1401,XF026,Denton,Home and lifestyle,$39,1,04-04-2022,19:27:00,Ewallet,8,0.48
1402,XF079,La Porte,Fashion accessories,$39,3,22-07-2020,06:16:00,Ewallet,8,0.33
1403,XF100,Canyon,Home and lifestyle,$66,3,14-06-2023,09:02:00,Ewallet,5,0.18
1404,XF096,Eagle Pass,Fashion accessories,$43,2,28-02-2023,20:27:00,Ewallet,4,0.18
1405,XF053,Conroe,Home and lifestyle,$31,2,20-12-2022,22:59:00,Ewallet,6,0.57
1406,XF054,Sherman,Fashion accessories,$32,1,13-10-2023,11:03:00,Ewallet,5,0.21
1407,XF070,Hurst,Home and lifestyle,$37,1,30-04-2023,16:45:00,Ewallet,9,0.33
1408,XF004,Austin,Fashion accessories,$63,2,20-02-2022,12:42:00,Ewallet,7,0.48
1409,XF071,Lufkin,Home and lifestyle,$49,1,09-04-2020,21:11:00,Ewallet,6,0.33
1410,XF081,Friendswood,Fashion accessories,$71,2,07-04-2020,16:09:00,Ewallet,9,0.33
1411,XF028,Odessa,Home and lifestyle,$49,3,12-08-2023,21:48:00,Ewallet,6,0.48
1412,XF031,Lewisville,Fashion accessories,$15,3,03-02-2021,18:41:00,Ewallet,6,0.48
1413,XF063,Georgetown,Home and lifestyle,$74,1,27-01-2021,09:47:00,Ewallet,4,0.33
1414,XF022,Mesquite,Fashion accessories,$69,3,08-02-2022,15:20:00,Ewallet,5,0.48
1415,XF084,Schertz,Home and lifestyle,$77,1,17-06-2020,15:25:00,Ewallet,5,0.33
1416,XF100,Canyon,Fashion accessories,$41,3,15-12-2020,15:21:00,Ewallet,7,0.18
1417,XF068,Burleson,Home and lifestyle,$77,3,10-06-2021,13:13:00,Ewallet,4,0.33
1418,XF043,Baytown,Fashion accessories,$56,2,30-11-2023,12:47:00,Ewallet,8,0.48
1419,XF019,Pasadena,Home and lifestyle,$80,2,21-12-2020,16:17:00,Ewallet,9,0.48
1420,XF024,Carrollton,Fashion accessories,$51,3,14-11-2021,06:55:00,Ewallet,5,0.48
1421,XF045,Missouri City,Home and lifestyle,$85,2,03-04-2021,13:49:00,Credit card,4,0.48
1422,XF056,Rowlett,Fashion accessories,$50,3,04-02-2022,19:08:00,Ewallet,6,0.33
1423,XF045,Missouri City,Home and lifestyle,$17,1,30-09-2021,20:36:00,Credit card,5,0.48
1424,XF040,Edinburg,Fashion accessories,$49,1,22-10-2022,16:16:00,Ewallet,6,0.48
1425,XF060,DeSoto,Home and lifestyle,$28,3,01-04-2021,22:35:00,Ewallet,4,0.33
1426,XF069,Rockwall,Fashion accessories,$52,1,21-05-2021,18:05:00,Ewallet,7,0.33
1427,XF081,Friendswood,Home and lifestyle,$27,3,19-12-2022,11:14:00,Ewallet,9,0.33
1428,XF020,Killeen,Fashion accessories,$34,3,15-01-2022,09:08:00,Ewallet,7,0.48
1429,XF002,Dallas,Home and lifestyle,$65,3,01-05-2021,13:32:00,Ewallet,6,0.36
