invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Total_Amount
2477,XF090,Brownwood,Home and lifestyle,31.0,2.0,29-09-2020,13:27:00,Ewallet,6.0,0.33,62.0
2478,XF093,Angleton,Fashion accessories,74.0,1.0,24-01-2021,16:09:00,Ewallet,7.0,0.33,74.0
2479,XF015,Grand Prairie,Home and lifestyle,50.0,1.0,04-02-2020,11:18:00,Ewallet,7.0,0.48,50.0
2480,XF100,Canyon,Fashion accessories,66.0,2.0,02-12-2023,11:47:00,Ewallet,6.0,0.18,132.0
2481,XF004,Austin,Home and lifestyle,36.0,2.0,29-04-2022,15:30:00,Ewallet,9.0,0.48,72.0
2482,XF064,Bedford,Fashion accessories,27.0,1.0,19-03-2022,12:10:00,Ewallet,7.0,0.33,27.0
2483,XF002,Dallas,Home and lifestyle,60.0,1.0,02-03-2023,21:28:00,Ewallet,6.0,0.36,60.0
2484,XF010,Laredo,Fashion accessories,78.0,3.0,30-05-2020,12:20:00,Ewallet,8.0,0.48,234.0
2485,XF088,Cleburne,Home and lifestyle,27.0,3.0,21-11-2020,11:17:00,Ewallet,7.0,0.33,81.0
2486,XF019,Pasadena,Fashion accessories,71.0,2.0,03-04-2021,08:05:00,Ewallet,4.0,0.48,142.0
2487,XF010,Laredo,Home and lifestyle,65.0,3.0,19-07-2023,20:38:00,Ewallet,5.0,0.48,195.0
2488,XF042,Bryan,Fashion accessories,47.0,1.0,25-07-2023,14:01:00,Ewallet,4.0,0.48,47.0
2489,XF037,League City,Home and lifestyle,16.0,2.0,25-04-2020,07:12:00,Ewallet,4.0,0.48,32.0
2490,XF068,Burleson,Fashion accessories,65.0,3.0,30-07-2023,08:25:00,Ewallet,9.0,0.33,195.0
2491,XF012,Garland,Home and lifestyle,48.0,2.0,05-08-2021,20:27:00,Ewallet,7.0,0.48,96.0
2492,XF034,College Station,Fashion accessories,16.0,2.0,01-06-2021,19:05:00,Ewallet,6.0,0.48,32.0
2493,XF019,Pasadena,Home and lifestyle,23.0,3.0,16-10-2023,12:36:00,Ewallet,9.0,0.48,69.0
2494,XF024,Carrollton,Fashion accessories,77.0,3.0,17-11-2020,08:26:00,Ewallet,5.0,0.48,231.0
2495,XF051,New Braunfels,Home and lifestyle,60.0,2.0,03-02-2023,08:00:00,Ewallet,7.0,0.48,120.0
2496,XF018,Frisco,Fashion accessories,25.0,3.0,03-05-2023,07:36:00,Ewallet,7.0,0.48,75.0
2497,XF061,Cedar Park,Home and lifestyle,75.0,3.0,31-07-2021,15:03:00,Ewallet,9.0,0.33,225.0
2498,XF044,Pharr,Fashion accessories,80.0,2.0,26-12-2021,16:16:00,Ewallet,4.0,0.48,160.0
2499,XF011,Lubbock,Home and lifestyle,73.0,3.0,28-11-2023,13:07:00,Ewallet,4.0,0.48,219.0
2500,XF024,Carrollton,Fashion accessories,39.0,2.0,01-05-2022,07:43:00,Ewallet,7.0,0.48,78.0
2501,XF058,Port Arthur,Home and lifestyle,71.0,1.0,09-02-2022,09:23:00,Ewallet,5.0,0.33,71.0
2502,XF044,Pharr,Fashion accessories,69.0,3.0,28-02-2021,15:54:00,Ewallet,9.0,0.48,207.0
2503,XF081,Friendswood,Home and lifestyle,83.0,2.0,02-12-2020,21:30:00,Ewallet,5.0,0.33,166.0
2504,XF034,College Station,Fashion accessories,31.0,3.0,18-06-2020,15:03:00,Ewallet,8.0,0.48,93.0
2505,XF040,Edinburg,Home and lifestyle,82.0,1.0,07-05-2023,09:52:00,Ewallet,8.0,0.48,82.0
2506,XF072,Lancaster,Fashion accessories,66.0,2.0,09-06-2020,11:10:00,Ewallet,4.0,0.33,132.0
2507,XF024,Carrollton,Home and lifestyle,17.0,1.0,03-10-2021,16:05:00,Ewallet,9.0,0.48,17.0
2508,XF004,Austin,Fashion accessories,77.0,2.0,21-06-2020,12:16:00,Ewallet,6.0,0.48,154.0
2509,XF024,Carrollton,Home and lifestyle,27.0,3.0,16-07-2023,11:38:00,Ewallet,6.0,0.48,81.0
2510,XF030,Richardson,Fashion accessories,42.0,3.0,22-04-2020,17:24:00,Ewallet,4.0,0.48,126.0
2511,XF063,Georgetown,Home and lifestyle,75.0,1.0,25-12-2021,06:37:00,Ewallet,9.0,0.33,75.0
2512,XF067,Haltom City,Fashion accessories,66.0,2.0,17-02-2021,09:45:00,Ewallet,4.0,0.33,132.0
2513,XF094,Alamo,Home and lifestyle,64.0,1.0,18-11-2020,17:55:00,Ewallet,8.0,0.33,64.0
2514,XF100,Canyon,Fashion accessories,79.0,2.0,11-05-2020,12:44:00,Ewallet,7.0,0.18,158.0
2515,XF069,Rockwall,Home and lifestyle,81.0,2.0,03-08-2020,08:45:00,Ewallet,4.0,0.33,162.0
2516,XF015,Grand Prairie,Fashion accessories,20.0,3.0,13-02-2023,16:45:00,Ewallet,6.0,0.48,60.0
2517,XF012,Garland,Home and lifestyle,81.0,1.0,26-07-2020,20:02:00,Ewallet,4.0,0.48,81.0
2518,XF092,Lake Jackson,Fashion accessories,29.0,1.0,06-06-2021,12:12:00,Ewallet,4.0,0.33,29.0
2519,XF005,Fort Worth,Home and lifestyle,77.0,3.0,28-10-2020,08:33:00,Ewallet,7.0,0.48,231.0
2520,XF023,Midland,Fashion accessories,61.0,1.0,01-03-2022,07:21:00,Ewallet,8.0,0.48,61.0
2521,XF006,El Paso,Home and lifestyle,64.0,1.0,01-04-2021,15:42:00,Ewallet,9.0,0.48,64.0
2522,XF080,Nacogdoches,Fashion accessories,72.0,1.0,19-01-2023,10:18:00,Ewallet,5.0,0.33,72.0
2523,XF001,Houston,Home and lifestyle,49.0,1.0,24-04-2021,09:47:00,Ewallet,9.0,0.36,49.0
2524,XF083,Farmers Branch,Fashion accessories,54.0,2.0,05-11-2021,22:09:00,Ewallet,4.0,0.33,108.0
2525,XF097,Alice,Home and lifestyle,39.0,2.0,15-08-2020,12:19:00,Ewallet,8.0,0.18,78.0
2526,XF026,Denton,Fashion accessories,55.0,3.0,28-09-2021,12:18:00,Ewallet,9.0,0.48,165.0
2527,XF019,Pasadena,Home and lifestyle,27.0,3.0,21-08-2022,14:34:00,Ewallet,4.0,0.48,81.0
2528,XF042,Bryan,Fashion accessories,77.0,2.0,07-01-2020,21:57:00,Ewallet,9.0,0.48,154.0
2529,XF061,Cedar Park,Home and lifestyle,71.0,2.0,02-03-2023,09:50:00,Ewallet,9.0,0.33,142.0
2530,XF059,Pflugerville,Fashion accessories,39.0,3.0,13-01-2021,20:15:00,Ewallet,8.0,0.33,117.0
2531,XF047,Flower Mound,Home and lifestyle,31.0,1.0,01-09-2020,07:53:00,Ewallet,5.0,0.48,31.0
2532,XF092,Lake Jackson,Fashion accessories,74.0,1.0,28-03-2023,12:45:00,Ewallet,9.0,0.33,74.0
2533,XF064,Bedford,Home and lifestyle,44.0,1.0,28-05-2023,17:46:00,Ewallet,8.0,0.33,44.0
2534,XF098,Mineral Wells,Fashion accessories,58.0,2.0,12-03-2023,14:19:00,Ewallet,4.0,0.18,116.0
2535,XF080,Nacogdoches,Home and lifestyle,50.0,1.0,15-04-2023,11:42:00,Ewallet,6.0,0.33,50.0
2536,XF078,Del Rio,Fashion accessories,50.0,2.0,14-09-2020,12:33:00,Ewallet,5.0,0.33,100.0
2537,XF045,Missouri City,Home and lifestyle,30.0,1.0,21-11-2022,17:46:00,Credit card,9.0,0.48,30.0
2538,XF088,Cleburne,Fashion accessories,73.0,3.0,18-03-2021,17:55:00,Ewallet,6.0,0.33,219.0
2539,XF042,Bryan,Home and lifestyle,81.0,3.0,21-08-2023,06:45:00,Ewallet,5.0,0.48,243.0
2540,XF043,Baytown,Fashion accessories,61.0,1.0,15-11-2022,15:41:00,Ewallet,7.0,0.48,61.0
2541,XF028,Odessa,Home and lifestyle,50.0,2.0,28-03-2021,07:14:00,Ewallet,9.0,0.48,100.0
2542,XF017,McKinney,Fashion accessories,70.0,3.0,14-01-2021,14:37:00,Ewallet,7.0,0.48,210.0
2543,XF069,Rockwall,Home and lifestyle,17.0,2.0,25-09-2020,22:13:00,Ewallet,4.0,0.33,34.0
2544,XF026,Denton,Fashion accessories,68.0,3.0,01-10-2023,14:39:00,Ewallet,7.0,0.48,204.0
2545,XF037,League City,Home and lifestyle,22.0,3.0,22-06-2020,16:19:00,Ewallet,6.0,0.48,66.0
2546,XF040,Edinburg,Fashion accessories,41.0,3.0,03-04-2020,19:51:00,Ewallet,4.0,0.48,123.0
2547,XF080,Nacogdoches,Home and lifestyle,39.0,2.0,23-04-2021,06:51:00,Ewallet,4.0,0.33,78.0
2548,XF052,Mansfield,Fashion accessories,37.0,2.0,18-05-2021,20:43:00,Ewallet,6.0,0.57,74.0
2549,XF043,Baytown,Home and lifestyle,65.0,1.0,12-12-2023,16:51:00,Ewallet,6.0,0.48,65.0
2550,XF001,Houston,Fashion accessories,35.0,1.0,30-05-2020,14:27:00,Ewallet,4.0,0.36,35.0
2551,XF006,El Paso,Home and lifestyle,35.0,3.0,26-12-2023,11:22:00,Ewallet,6.0,0.48,105.0
2552,XF094,Alamo,Fashion accessories,34.0,1.0,04-04-2020,13:54:00,Ewallet,7.0,0.33,34.0
2553,XF095,Big Spring,Home and lifestyle,57.0,3.0,08-01-2020,06:51:00,Ewallet,4.0,0.33,171.0
2554,XF007,Arlington,Fashion accessories,76.0,3.0,16-12-2023,10:03:00,Ewallet,9.0,0.48,228.0
2555,XF041,Mission,Home and lifestyle,73.0,3.0,01-03-2022,12:12:00,Ewallet,4.0,0.48,219.0
2556,XF088,Cleburne,Fashion accessories,19.0,3.0,08-03-2023,11:44:00,Ewallet,5.0,0.33,57.0
2557,XF008,Corpus Christi,Home and lifestyle,35.0,2.0,06-06-2022,21:25:00,Ewallet,9.0,0.48,70.0
2558,XF010,Laredo,Fashion accessories,50.0,1.0,03-10-2022,17:08:00,Ewallet,7.0,0.48,50.0
2559,XF072,Lancaster,Home and lifestyle,36.0,3.0,04-02-2021,21:03:00,Ewallet,8.0,0.33,108.0
2560,XF047,Flower Mound,Fashion accessories,73.0,2.0,17-01-2022,08:36:00,Ewallet,6.0,0.48,146.0
2561,XF039,Longview,Home and lifestyle,16.0,3.0,03-04-2022,18:18:00,Ewallet,7.0,0.48,48.0
2562,XF021,McAllen,Fashion accessories,54.0,3.0,30-03-2022,16:20:00,Ewallet,4.0,0.48,162.0
2563,XF021,McAllen,Home and lifestyle,62.0,3.0,11-01-2023,08:07:00,Ewallet,4.0,0.48,186.0
2564,XF009,Plano,Fashion accessories,36.0,3.0,16-11-2022,06:40:00,Ewallet,8.0,0.48,108.0
2565,XF088,Cleburne,Home and lifestyle,57.0,1.0,25-08-2023,06:52:00,Ewallet,9.0,0.33,57.0
2566,XF048,Harlingen,Fashion accessories,28.0,1.0,10-10-2022,20:43:00,Ewallet,9.0,0.48,28.0
2567,XF070,Hurst,Home and lifestyle,54.0,2.0,01-10-2020,21:45:00,Ewallet,9.0,0.33,108.0
2568,XF052,Mansfield,Fashion accessories,30.0,2.0,11-01-2023,14:02:00,Ewallet,8.0,0.57,60.0
2569,XF021,McAllen,Home and lifestyle,26.0,1.0,10-11-2022,07:12:00,Ewallet,6.0,0.48,26.0
2570,XF076,Huntsville,Fashion accessories,52.0,1.0,16-02-2021,09:59:00,Ewallet,9.0,0.33,52.0
2571,XF015,Grand Prairie,Home and lifestyle,42.0,1.0,10-07-2022,18:34:00,Ewallet,5.0,0.48,42.0
2572,XF051,New Braunfels,Fashion accessories,67.0,2.0,27-04-2023,15:02:00,Ewallet,4.0,0.57,134.0
2573,XF030,Richardson,Home and lifestyle,30.0,3.0,18-03-2021,20:38:00,Ewallet,4.0,0.48,90.0
2574,XF011,Lubbock,Fashion accessories,17.0,2.0,06-07-2020,06:05:00,Ewallet,7.0,0.48,34.0
2575,XF031,Lewisville,Home and lifestyle,23.0,2.0,24-05-2022,15:39:00,Ewallet,7.0,0.48,46.0
2576,XF061,Cedar Park,Fashion accessories,57.0,2.0,01-06-2023,09:19:00,Ewallet,6.0,0.33,114.0
2577,XF060,DeSoto,Home and lifestyle,35.0,1.0,29-09-2020,09:18:00,Ewallet,5.0,0.33,35.0
2578,XF027,Abilene,Fashion accessories,57.0,1.0,04-07-2022,06:05:00,Ewallet,6.0,0.48,57.0
2579,XF096,Eagle Pass,Home and lifestyle,83.0,3.0,19-03-2023,20:54:00,Ewallet,8.0,0.33,249.0
2580,XF013,Irving,Fashion accessories,83.0,1.0,20-10-2020,08:04:00,Ewallet,5.0,0.48,83.0
2581,XF037,League City,Home and lifestyle,72.0,3.0,18-02-2023,15:16:00,Ewallet,7.0,0.48,216.0
2582,XF041,Mission,Fashion accessories,77.0,2.0,08-05-2022,19:22:00,Ewallet,9.0,0.48,154.0
2583,XF005,Fort Worth,Home and lifestyle,29.0,1.0,01-06-2023,17:38:00,Ewallet,4.0,0.48,29.0
2584,XF018,Frisco,Fashion accessories,16.0,2.0,23-06-2022,22:38:00,Ewallet,6.0,0.48,32.0
2585,XF058,Port Arthur,Home and lifestyle,38.0,1.0,09-07-2021,08:29:00,Ewallet,8.0,0.33,38.0
2586,XF020,Killeen,Fashion accessories,73.0,3.0,29-10-2021,20:14:00,Ewallet,4.0,0.48,219.0
2587,XF009,Plano,Home and lifestyle,22.0,1.0,05-02-2022,11:13:00,Ewallet,6.0,0.48,22.0
2588,XF064,Bedford,Fashion accessories,61.0,3.0,05-07-2023,13:51:00,Ewallet,5.0,0.33,183.0
2589,XF092,Lake Jackson,Home and lifestyle,54.0,2.0,23-09-2023,12:57:00,Ewallet,5.0,0.33,108.0
2590,XF005,Fort Worth,Fashion accessories,85.0,1.0,11-04-2021,06:35:00,Ewallet,4.0,0.48,85.0
2591,XF001,Houston,Home and lifestyle,16.0,2.0,15-06-2023,11:19:00,Ewallet,9.0,0.36,32.0
2592,XF011,Lubbock,Fashion accessories,44.0,2.0,20-09-2023,16:14:00,Ewallet,9.0,0.48,88.0
2593,XF048,Harlingen,Home and lifestyle,51.0,1.0,05-10-2022,20:55:00,Ewallet,4.0,0.48,51.0
2594,XF013,Irving,Fashion accessories,45.0,3.0,08-01-2021,09:01:00,Ewallet,9.0,0.48,135.0
2595,XF030,Richardson,Home and lifestyle,24.0,1.0,15-11-2022,19:01:00,Ewallet,4.0,0.48,24.0
2596,XF026,Denton,Fashion accessories,30.0,2.0,25-01-2020,10:55:00,Ewallet,7.0,0.48,60.0
2597,XF088,Cleburne,Home and lifestyle,72.0,2.0,23-05-2022,09:27:00,Ewallet,7.0,0.33,144.0
2598,XF094,Alamo,Fashion accessories,41.0,2.0,12-08-2023,08:04:00,Ewallet,9.0,0.33,82.0
2599,XF052,Mansfield,Home and lifestyle,79.0,1.0,22-09-2023,09:10:00,Ewallet,9.0,0.57,79.0
2600,XF043,Baytown,Fashion accessories,74.0,1.0,14-07-2021,09:11:00,Ewallet,4.0,0.48,74.0
2601,XF097,Alice,Home and lifestyle,74.0,1.0,15-03-2021,10:30:00,Ewallet,4.0,0.18,74.0
2602,XF015,Grand Prairie,Fashion accessories,25.0,1.0,16-08-2023,06:36:00,Ewallet,4.0,0.48,25.0
2603,XF024,Carrollton,Home and lifestyle,33.0,3.0,18-12-2021,19:53:00,Ewallet,5.0,0.48,99.0
2604,XF066,Grapevine,Fashion accessories,50.0,2.0,22-04-2020,22:53:00,Ewallet,5.0,0.33,100.0
2605,XF016,Brownsville,Home and lifestyle,80.0,3.0,19-03-2021,11:04:00,Ewallet,8.0,0.48,240.0
2606,XF085,Kerrville,Fashion accessories,23.0,2.0,18-07-2020,14:14:00,Ewallet,8.0,0.33,46.0
2607,XF020,Killeen,Home and lifestyle,33.0,3.0,14-07-2022,13:46:00,Ewallet,6.0,0.48,99.0
2608,XF085,Kerrville,Fashion accessories,41.0,2.0,27-10-2022,16:58:00,Ewallet,9.0,0.33,82.0
2609,XF093,Angleton,Home and lifestyle,80.0,2.0,27-11-2023,18:41:00,Ewallet,6.0,0.33,160.0
2610,XF027,Abilene,Fashion accessories,47.0,2.0,19-08-2022,11:43:00,Ewallet,6.0,0.48,94.0
2611,XF028,Odessa,Home and lifestyle,16.0,2.0,11-10-2022,21:09:00,Ewallet,8.0,0.48,32.0
2612,XF019,Pasadena,Fashion accessories,23.0,2.0,12-02-2020,07:10:00,Ewallet,5.0,0.48,46.0
2613,XF006,El Paso,Home and lifestyle,73.0,1.0,25-10-2023,13:02:00,Ewallet,6.0,0.48,73.0
2614,XF059,Pflugerville,Fashion accessories,66.0,2.0,16-02-2023,15:49:00,Ewallet,9.0,0.33,132.0
2615,XF064,Bedford,Home and lifestyle,63.0,1.0,30-05-2023,20:00:00,Ewallet,6.0,0.33,63.0
2616,XF006,El Paso,Fashion accessories,46.0,1.0,25-08-2020,09:45:00,Ewallet,5.0,0.48,46.0
2617,XF081,Friendswood,Home and lifestyle,43.0,2.0,05-01-2021,16:17:00,Ewallet,6.0,0.33,86.0
2618,XF018,Frisco,Fashion accessories,53.0,1.0,02-08-2023,18:51:00,Ewallet,9.0,0.48,53.0
2619,XF094,Alamo,Home and lifestyle,24.0,3.0,14-03-2020,08:38:00,Ewallet,4.0,0.33,72.0
2620,XF057,Euless,Fashion accessories,50.0,2.0,08-05-2021,08:32:00,Ewallet,5.0,0.33,100.0
2621,XF091,Little Elm,Home and lifestyle,85.0,3.0,21-05-2020,07:18:00,Ewallet,6.0,0.33,255.0
2622,XF007,Arlington,Fashion accessories,41.0,3.0,01-09-2023,17:15:00,Ewallet,7.0,0.48,123.0
2623,XF034,College Station,Home and lifestyle,69.0,2.0,15-05-2022,16:39:00,Ewallet,7.0,0.48,138.0
2624,XF095,Big Spring,Fashion accessories,59.0,3.0,23-07-2020,11:45:00,Ewallet,6.0,0.33,177.0
2625,XF081,Friendswood,Home and lifestyle,76.0,1.0,22-11-2022,12:21:00,Ewallet,9.0,0.33,76.0
2626,XF033,Pearland,Fashion accessories,30.0,3.0,05-06-2021,20:32:00,Ewallet,9.0,0.48,90.0
2627,XF049,North Richland Hills,Home and lifestyle,42.0,3.0,13-02-2021,09:16:00,Ewallet,4.0,0.48,126.0
2628,XF083,Farmers Branch,Fashion accessories,52.0,2.0,30-11-2023,12:04:00,Ewallet,5.0,0.33,104.0
2629,XF016,Brownsville,Home and lifestyle,74.0,2.0,13-12-2023,19:51:00,Ewallet,8.0,0.48,148.0
2630,XF043,Baytown,Fashion accessories,62.0,3.0,26-02-2021,14:13:00,Ewallet,4.0,0.48,186.0
2631,XF017,McKinney,Home and lifestyle,72.0,2.0,25-02-2022,10:58:00,Ewallet,6.0,0.48,144.0
2632,XF039,Longview,Fashion accessories,39.0,3.0,10-05-2023,16:26:00,Ewallet,4.0,0.48,117.0
2633,XF036,Allen,Home and lifestyle,55.0,1.0,15-07-2022,17:23:00,Ewallet,4.0,0.48,55.0
2634,XF057,Euless,Fashion accessories,55.0,3.0,14-12-2023,17:21:00,Ewallet,4.0,0.33,165.0
2635,XF062,Galveston,Home and lifestyle,35.0,3.0,02-11-2021,12:53:00,Ewallet,5.0,0.33,105.0
2636,XF034,College Station,Fashion accessories,76.0,2.0,28-04-2021,08:52:00,Ewallet,7.0,0.48,152.0
2637,XF018,Frisco,Home and lifestyle,39.0,3.0,07-03-2023,10:22:00,Ewallet,8.0,0.48,117.0
2638,XF070,Hurst,Fashion accessories,50.0,2.0,14-08-2020,22:21:00,Ewallet,8.0,0.33,100.0
2639,XF042,Bryan,Home and lifestyle,44.0,3.0,30-01-2020,06:22:00,Ewallet,4.0,0.48,132.0
2640,XF066,Grapevine,Fashion accessories,55.0,3.0,16-11-2022,15:50:00,Ewallet,8.0,0.33,165.0
2641,XF096,Eagle Pass,Home and lifestyle,31.0,3.0,07-10-2021,12:40:00,Ewallet,7.0,0.33,93.0
2642,XF070,Hurst,Fashion accessories,22.0,1.0,01-12-2021,12:28:00,Ewallet,4.0,0.33,22.0
2643,XF064,Bedford,Home and lifestyle,31.0,2.0,24-05-2021,13:02:00,Ewallet,5.0,0.33,62.0
2644,XF006,El Paso,Fashion accessories,36.0,3.0,13-07-2020,16:38:00,Ewallet,9.0,0.48,108.0
2645,XF016,Brownsville,Home and lifestyle,16.0,2.0,09-11-2020,20:08:00,Ewallet,5.0,0.48,32.0
2646,XF010,Laredo,Fashion accessories,38.0,2.0,25-04-2023,21:49:00,Ewallet,7.0,0.48,76.0
2647,XF047,Flower Mound,Home and lifestyle,76.0,1.0,29-11-2022,14:19:00,Ewallet,5.0,0.48,76.0
2648,XF030,Richardson,Fashion accessories,32.0,1.0,30-07-2020,17:27:00,Ewallet,5.0,0.48,32.0
2649,XF006,El Paso,Home and lifestyle,85.0,1.0,03-05-2021,19:10:00,Ewallet,8.0,0.48,85.0
2650,XF068,Burleson,Fashion accessories,32.0,1.0,05-04-2023,09:00:00,Ewallet,6.0,0.33,32.0
2651,XF010,Laredo,Home and lifestyle,33.0,1.0,07-12-2020,14:11:00,Ewallet,5.0,0.48,33.0
2652,XF097,Alice,Fashion accessories,33.0,3.0,19-06-2022,17:09:00,Ewallet,6.0,0.18,99.0
2653,XF016,Brownsville,Home and lifestyle,79.0,3.0,04-10-2022,14:05:00,Ewallet,8.0,0.48,237.0
2654,XF005,Fort Worth,Fashion accessories,80.0,2.0,21-06-2023,12:51:00,Ewallet,9.0,0.48,160.0
2655,XF048,Harlingen,Home and lifestyle,46.0,1.0,31-03-2022,16:44:00,Ewallet,7.0,0.48,46.0
2656,XF058,Port Arthur,Fashion accessories,27.0,2.0,09-02-2023,10:26:00,Ewallet,5.0,0.33,54.0
2657,XF083,Farmers Branch,Home and lifestyle,71.0,3.0,30-03-2021,13:36:00,Ewallet,6.0,0.33,213.0
2658,XF080,Nacogdoches,Fashion accessories,39.0,1.0,17-10-2020,13:41:00,Ewallet,4.0,0.33,39.0
2659,XF061,Cedar Park,Home and lifestyle,46.0,1.0,03-01-2021,07:48:00,Ewallet,7.0,0.33,46.0
2660,XF014,Amarillo,Fashion accessories,58.0,3.0,15-01-2023,18:55:00,Ewallet,9.0,0.48,174.0
2661,XF001,Houston,Home and lifestyle,39.0,1.0,31-12-2021,12:03:00,Ewallet,6.0,0.36,39.0
2662,XF079,La Porte,Fashion accessories,74.0,1.0,10-02-2023,07:57:00,Ewallet,5.0,0.33,74.0
2663,XF042,Bryan,Home and lifestyle,51.0,3.0,23-12-2022,17:30:00,Ewallet,7.0,0.48,153.0
2664,XF063,Georgetown,Fashion accessories,47.0,1.0,06-01-2022,12:55:00,Ewallet,8.0,0.33,47.0
2665,XF067,Haltom City,Home and lifestyle,31.0,3.0,23-07-2022,18:22:00,Ewallet,4.0,0.33,93.0
2666,XF027,Abilene,Fashion accessories,58.0,2.0,24-05-2020,19:53:00,Ewallet,9.0,0.48,116.0
2667,XF040,Edinburg,Home and lifestyle,78.0,2.0,05-11-2021,22:54:00,Ewallet,6.0,0.48,156.0
2668,XF011,Lubbock,Fashion accessories,50.0,1.0,30-09-2022,19:44:00,Ewallet,5.0,0.48,50.0
2669,XF063,Georgetown,Home and lifestyle,28.0,3.0,21-11-2021,14:29:00,Ewallet,6.0,0.33,84.0
2670,XF039,Longview,Fashion accessories,23.0,2.0,27-06-2020,17:38:00,Ewallet,9.0,0.48,46.0
2671,XF096,Eagle Pass,Home and lifestyle,73.0,2.0,19-12-2021,09:20:00,Ewallet,8.0,0.33,146.0
2672,XF012,Garland,Fashion accessories,41.0,2.0,18-10-2020,07:17:00,Ewallet,6.0,0.48,82.0
2673,XF066,Grapevine,Home and lifestyle,78.0,2.0,25-08-2021,16:19:00,Ewallet,7.0,0.33,156.0
2674,XF095,Big Spring,Fashion accessories,22.0,2.0,22-10-2022,09:36:00,Ewallet,9.0,0.33,44.0
2675,XF098,Mineral Wells,Home and lifestyle,60.0,3.0,27-12-2022,20:49:00,Ewallet,5.0,0.18,180.0
2676,XF037,League City,Fashion accessories,60.0,2.0,01-11-2020,11:37:00,Ewallet,5.0,0.48,120.0
2677,XF092,Lake Jackson,Home and lifestyle,21.0,3.0,10-12-2023,15:31:00,Ewallet,4.0,0.33,63.0
2678,XF020,Killeen,Fashion accessories,17.0,3.0,04-08-2020,12:41:00,Ewallet,4.0,0.48,51.0
2679,XF076,Huntsville,Home and lifestyle,56.0,2.0,08-05-2020,19:08:00,Ewallet,4.0,0.33,112.0
2680,XF036,Allen,Fashion accessories,21.0,2.0,17-10-2021,12:08:00,Ewallet,9.0,0.48,42.0
2681,XF059,Pflugerville,Home and lifestyle,19.0,2.0,01-05-2020,06:25:00,Ewallet,9.0,0.33,38.0
2682,XF062,Galveston,Fashion accessories,54.0,1.0,29-08-2020,16:43:00,Ewallet,6.0,0.33,54.0
2683,XF042,Bryan,Home and lifestyle,64.0,2.0,01-07-2021,08:42:00,Ewallet,5.0,0.48,128.0
2684,XF066,Grapevine,Fashion accessories,77.0,2.0,11-11-2022,19:00:00,Ewallet,9.0,0.33,154.0
2685,XF080,Nacogdoches,Home and lifestyle,33.0,1.0,06-04-2021,18:05:00,Ewallet,8.0,0.33,33.0
2686,XF017,McKinney,Fashion accessories,31.0,1.0,10-07-2021,06:28:00,Ewallet,9.0,0.48,31.0
2687,XF098,Mineral Wells,Home and lifestyle,75.0,3.0,19-12-2021,15:35:00,Ewallet,4.0,0.18,225.0
2688,XF020,Killeen,Fashion accessories,80.0,2.0,07-03-2023,14:37:00,Ewallet,5.0,0.48,160.0
2689,XF064,Bedford,Home and lifestyle,30.0,2.0,07-08-2021,11:33:00,Ewallet,9.0,0.33,60.0
2690,XF088,Cleburne,Fashion accessories,84.0,2.0,07-07-2020,15:19:00,Ewallet,4.0,0.33,168.0
2691,XF041,Mission,Home and lifestyle,36.0,3.0,06-12-2021,19:51:00,Ewallet,8.0,0.48,108.0
2692,XF027,Abilene,Fashion accessories,44.0,2.0,24-07-2020,19:57:00,Ewallet,4.0,0.48,88.0
2693,XF017,McKinney,Home and lifestyle,39.0,3.0,10-03-2021,09:13:00,Ewallet,8.0,0.48,117.0
2694,XF080,Nacogdoches,Fashion accessories,35.0,3.0,20-02-2023,14:40:00,Ewallet,6.0,0.33,105.0
2695,XF007,Arlington,Home and lifestyle,37.0,3.0,12-02-2023,08:11:00,Ewallet,9.0,0.48,111.0
2696,XF034,College Station,Fashion accessories,39.0,1.0,08-07-2020,10:50:00,Ewallet,4.0,0.48,39.0
2697,XF030,Richardson,Home and lifestyle,66.0,3.0,25-04-2020,20:00:00,Ewallet,6.0,0.48,198.0
2698,XF072,Lancaster,Fashion accessories,82.0,2.0,09-10-2021,11:28:00,Ewallet,4.0,0.33,164.0
2699,XF090,Brownwood,Home and lifestyle,81.0,3.0,24-02-2022,19:15:00,Ewallet,6.0,0.33,243.0
2700,XF060,DeSoto,Fashion accessories,41.0,3.0,09-12-2023,17:22:00,Ewallet,5.0,0.33,123.0
2701,XF026,Denton,Home and lifestyle,51.0,1.0,14-10-2022,14:36:00,Ewallet,7.0,0.48,51.0
2702,XF015,Grand Prairie,Fashion accessories,70.0,3.0,26-07-2023,08:34:00,Ewallet,4.0,0.48,210.0
2703,XF080,Nacogdoches,Home and lifestyle,53.0,1.0,17-07-2021,12:50:00,Ewallet,4.0,0.33,53.0
2704,XF006,El Paso,Fashion accessories,76.0,3.0,21-11-2020,19:05:00,Ewallet,9.0,0.48,228.0
2705,XF010,Laredo,Home and lifestyle,61.0,1.0,10-03-2021,13:39:00,Ewallet,7.0,0.48,61.0
2706,XF100,Canyon,Fashion accessories,82.0,2.0,15-06-2023,09:07:00,Ewallet,4.0,0.18,164.0
2707,XF085,Kerrville,Home and lifestyle,61.0,1.0,19-10-2023,14:06:00,Ewallet,9.0,0.33,61.0
2708,XF072,Lancaster,Fashion accessories,30.0,3.0,31-05-2023,18:49:00,Ewallet,6.0,0.33,90.0
